timestamp,SWDOWN,lat_min,lat_max,lon_min,lon_max,date,hour,day,month
2019-05-04 20:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,20,4,5
2019-05-04 20:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,20,4,5
2019-05-04 21:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,21,4,5
2019-05-04 21:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,21,4,5
2019-05-04 21:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,21,4,5
2019-05-04 21:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,21,4,5
2019-05-04 21:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,21,4,5
2019-05-04 22:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,22,4,5
2019-05-04 22:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,22,4,5
2019-05-04 22:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,22,4,5
2019-05-04 22:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,22,4,5
2019-05-04 22:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,22,4,5
2019-05-04 23:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,23,4,5
2019-05-04 23:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,23,4,5
2019-05-04 23:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,23,4,5
2019-05-04 23:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,23,4,5
2019-05-04 23:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-04,23,4,5
2019-05-05 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,0,5,5
2019-05-05 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,0,5,5
2019-05-05 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,0,5,5
2019-05-05 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,0,5,5
2019-05-05 00:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,0,5,5
2019-05-05 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,1,5,5
2019-05-05 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,1,5,5
2019-05-05 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,1,5,5
2019-05-05 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,1,5,5
2019-05-05 01:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,1,5,5
2019-05-05 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,2,5,5
2019-05-05 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,2,5,5
2019-05-05 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,2,5,5
2019-05-05 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,2,5,5
2019-05-05 02:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,2,5,5
2019-05-05 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,3,5,5
2019-05-05 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,3,5,5
2019-05-05 03:00:00,0.0,19.3,19.75,-99.26,-98.88,2019-05-05,3,5,5
